i \in I,j \in M,d_ij
215,P23,199.69379820818907
215,P24,385.7706291209978
215,P25,376.87385180476457
215,P26,402.1934031501552
215,P27,364.78598637809904
215,P28,422.36709118583184
215,P29,58.79146146949012
215,P30,30.339079165642325
215,P31,61.22694600136269
215,P32,426.0879226197366
215,P33,443.3770101227718
215,P34,144.3320955364322
215,P35,407.2687924416877
215,P36,223.16136948283997
215,P37,404.9428457113325
215,P38,202.22886456224938
215,P39,179.83533167041944
215,P40,266.64196369233235
215,P41,365.3985851242569
215,P42,348.6845623378369
215,P43,392.55427080255737
215,P44,115.62194650420649
215,P45,318.70856891441764
215,P46,400.03846212313135
215,P47,47.06862152869996
215,P48,207.9052684506011
215,P49,365.536854779607
215,P50,526.3189796726665
216,E1,353.2205841138592
216,E2,352.2650747391234
216,E3,306.8009264229032
216,E4,487.61743170005394
216,E5,473.2826374757004
216,E6,473.13511870107783
216,E7,474.48426921338245
216,E8,632.6832408480085
216,E9,611.848050751505
216,E10,635.376347847684
216,E11,685.0229092757933
216,E12,671.3104026975936
216,E13,629.7260614450493
216,E14,520.0940203432103
216,E15,537.3275438539556
216,E16,566.0332739388208
216,E17,448.96100090635645
216,E18,490.3510225676997
216,E19,652.2733811752346
216,E20,668.8600387083824
216,E21,627.4359775973825
216,E22,652.9756576760309
216,E23,672.4599632631366
216,E24,622.8467887661064
216,E25,635.9375092082643
216,E26,622.8881073907046
216,E27,546.8423171761377
216,E28,535.9484537080295
216,E29,608.8065011110498
216,E30,446.2213792346464
216,E31,414.2724992195895
216,E32,459.4396577729812
216,E33,584.5368807235751
216,E34,433.2431744661176
216,E35,403.41952418960483
216,E36,353.05084374248105
216,E37,344.3370506601746
216,E38,461.6195628860899
216,E39,77.62307667972638
216,E40,92.07667503717835
216,E41,172.6051493206409
216,E42,256.2964370153237
216,E43,223.38839692846
216,E44,120.18379011097433
216,E45,316.04661622378205
216,E46,341.88990373383433
216,P1,161.35813609179664
216,P2,481.21151227964896
216,P3,572.993339026235
216,P4,634.7570930647582
216,P5,607.3747852871478
216,P6,639.8787506978107
216,P7,692.297925949129
216,P8,419.6037572637531
216,P9,429.423047986524
216,P10,620.2342910981722
216,P11,355.3054170778315
216,P12,678.0685596960471
216,P13,659.8141455802978
216,P14,621.8435338710012
216,P15,650.174505897269
216,P16,442.9728328256556
216,P17,647.9404220828608
216,P18,447.49522937595276
216,P19,142.27366864466154
216,P20,503.23691505420726
216,P21,414.83989227624824
216,P22,626.1486580417719
216,P23,490.5657292032171
216,P24,574.458063219044
216,P25,641.6671762876198
216,P26,651.697565020398
216,P27,610.1254636418396
216,P28,699.8053173798414
216,P29,357.43907567560666
216,P30,317.5245217898075
216,P31,346.2430896388919
216,P32,353.09343135168785
216,P33,440.88095722444154
216,P34,427.66623289115654
216,P35,683.4649495115233
216,P36,96.52992125840376
216,P37,636.3274961046784
216,P38,206.36492279331082
216,P39,421.02844909125844
216,P40,567.7160746115657
216,P41,647.4415650547753
216,P42,612.7537646950361
216,P43,669.8150455183277
216,P44,380.6192734173786
216,P45,590.0322424039153
216,P46,688.3633114692826
216,P47,338.6179604176188
216,P48,470.66273496716764
216,P49,625.4746767704912
216,P50,623.1708996361677
217,E1,491.21597610253554
217,E2,336.44791992629695
217,E3,433.8364916845161
217,E4,427.20194211617394
217,E5,420.2795461971929
217,E6,431.45294760024035
217,E7,399.9812055798862
217,E8,292.5312679753811
217,E9,91.54967666218842
217,E10,78.52478164543513
217,E11,134.50184377453357
217,E12,116.68699365841891
217,E13,69.8208632833089
217,E14,109.5421809343344
217,E15,100.50602122658727
217,E16,153.01205640319125
217,E17,199.18674905397887
217,E18,158.65627204701735
217,E19,329.96362226498763
217,E20,340.2023071121957
217,E21,270.1554421557481
217,E22,296.02591448360346
217,E23,317.09379784951346
217,E24,175.1238149513551
217,E25,342.7048986074179
217,E26,342.3828843678776
217,E27,338.1785025291967
217,E28,274.7684250065987
217,E29,241.2886957216251
217,E30,321.2938558493662
217,E31,315.9811114544752
217,E32,338.23134626312486
217,E33,478.0354732158006
217,E34,382.31435481335967
217,E35,409.7876576022988
217,E36,457.5827514680844
217,E37,440.0246410176114
217,E38,546.6478222467808
217,E39,572.461328022699
217,E40,552.5341647040332
217,E41,513.3979516483007
217,E42,500.53576129557536
217,E43,415.10834759169364
217,E44,515.599124084068
217,E45,358.05147250585355
217,E46,293.92316980128714
217,P1,514.8697763536666
217,P2,426.4745719697257
217,P3,151.39993298512525
217,P4,281.50406743091844
217,P5,340.2549516060093
217,P6,70.13714403027109
217,P7,82.3963505714101
217,P8,351.8491392534032
217,P9,351.5914466186662
217,P10,264.8495669081014
217,P11,496.5418565054365
217,P12,320.94168286231064
217,P13,326.22180848902326
217,P14,281.375395914785
217,P15,301.420579927411
217,P16,330.83456031081505
217,P17,285.1388923543212
217,P18,353.93627789191
217,P19,503.7044918306913
217,P20,421.0575910280537
217,P21,442.1785720936028
217,P22,332.5503352883933
217,P23,418.5709644205925
217,P24,134.22084310617797
217,P25,314.78528494442776
217,P26,268.6176598985923
217,P27,242.30812266233323
217,P28,365.5341751346642
217,P29,468.33481543845755
217,P30,463.09760127212616
217,P31,438.3721865040492
217,P32,366.14997253752864
217,P33,258.9367904554213
217,P34,388.35736962502534
217,P35,362.5993608004301
217,P36,565.4378976464128
217,P37,224.3796602110237
217,P38,427.5582428539528
217,P39,331.4054625663838
217,P40,472.3643558299211
217,P41,356.6107520073121
217,P42,312.5289692788193
217,P43,347.34408651021243
217,P44,393.0485085245895
217,P45,325.8993985218188
217,P46,405.1531004810961
217,P47,457.1094539834679
217,P48,339.6293356237996
217,P49,301.8120638180036
217,P50,78.18668009234945
218,E1,598.2168552656935
218,E2,470.2017703229063
218,E3,508.3080174060968
218,E4,662.7496174989471
218,E5,653.2755137603258
218,E6,649.7064990166259
218,E7,644.4079808834622
218,E8,688.2715310094027
218,E9,554.1181737526855
218,E10,559.9142122737288
218,E11,630.725787674909
218,E12,497.928324110161
218,E13,479.3411997816629
218,E14,434.6161665942028
218,E15,459.21538472091567
218,E16,374.8477761486831
218,E17,328.2942307295883
218,E18,456.0939618043261
218,E19,342.4414536050423
218,E20,354.46944859472933
218,E21,347.7908379500523
218,E22,360.96466077046347
218,E23,375.22130170728946
218,E24,409.24762429475675
218,E25,325.3991268412837
218,E26,306.98880197347836
218,E27,242.6602809456525
218,E28,274.3809262197459
218,E29,349.9148219759064
218,E30,202.2510844588659
218,E31,204.01060243555904
218,E32,187.3193947889999
218,E33,209.73683846597012
218,E34,133.95403926076793
218,E35,116.51222180715939
218,E36,76.25223972770473
218,E37,101.67397224998578
218,E38,74.65806487328332
218,E39,314.8281480768249
218,E40,313.3753374555644
218,E41,238.36414064447268
218,E42,155.4752053437682
218,E43,288.07648288353505
218,E44,378.67764152597266
218,E45,222.08308260023358
218,E46,372.10667860357785
218,P1,237.64524988674376
218,P2,656.2094159828358
218,P3,379.78009397386506
218,P4,355.4988618588835
218,P5,288.10025323382183
218,P6,497.75154335844803
218,P7,532.1448339327899
218,P8,173.14705597693495
218,P9,166.41235420457343
218,P10,344.82494591602784
218,P11,604.0896448698537
218,P12,375.61763311753975
218,P13,347.39845989949646
218,P14,337.15809688255393
218,P15,360.2548687710174
218,P16,196.43468334541737
218,P17,364.186246806131
218,P18,169.9055893418733
218,P19,293.6516437622169
218,P20,147.4008248063067
218,P21,85.15244690749458
218,P22,321.327268123458
218,P23,150.8002380890488
218,P24,399.98627141214183
218,P25,336.5659054206704
218,P26,377.64160329874426
218,P27,348.9687820436317
218,P28,377.2388516965111
218,P29,67.41593190932615
218,P30,100.63804052862673
218,P31,99.18486306092845
218,P32,500.28840213414134
218,P33,503.5212075931878
218,P34,134.00580761053527
218,P35,367.87739884235805
218,P36,307.6131938945285
218,P37,389.0826607770279
218,P38,293.7532547236482
218,P39,185.41628160606137
218,P40,190.06539517470645
218,P41,324.635318088332
218,P42,314.3362278341285
218,P43,348.9506993855206
218,P44,126.00397514902936
218,P45,282.0865175448609
218,P46,346.71583285455654
218,P47,90.10847425942556
218,P48,186.9598782202448
218,P49,338.8208580760243
218,P50,560.6037032221332
219,E1,435.56813153948434
219,E2,305.6626330414637
219,E3,349.0025630433524
219,E4,498.17564382879596
219,E5,489.22608857486387
219,E6,487.28411639094134
219,E7,482.80106506035315
219,E8,547.9091103391646
219,E9,441.04958725424507
219,E10,452.66947801508405
219,E11,523.5042244322782
219,E12,434.54089320646113
219,E13,404.5696745926221
219,E14,325.82289159702145
219,E15,343.7301809689847
219,E16,320.1425363711239
219,E17,217.99015382946862
219,E18,328.50428286190896
219,E19,374.4692150815977
219,E20,387.878303327767
219,E21,351.30149551054944
219,E22,369.5781170231426
219,E23,391.5755899421232
219,E24,364.5533964510988
219,E25,353.9664729400811
219,E26,346.2073381049359
219,E27,263.40475017087476
219,E28,259.5112626424217
219,E29,330.9606309963411
219,E30,164.98415951147342
219,E31,140.64217006634692
219,E32,179.0324805432443
219,E33,320.1899925487966
219,E34,149.75386459856773
219,E35,130.5388933059003
219,E36,106.70066889754769
219,E37,78.12034438001932
219,E38,238.6305377307074
219,E39,213.6175250383449
219,E40,201.38338815132994
219,E41,123.31397321666276
219,E42,85.78759978488756
219,E43,118.14524262535087
219,E44,230.2336054067001
219,E45,74.29597964823223
219,E46,217.28412261798061
219,P1,135.1662077468821
219,P2,492.8716023957276
219,P3,319.4743606678742
219,P4,354.02646424885256
219,P5,325.021660820895
219,P6,419.62697379854586
219,P7,463.0954963052023
219,P8,136.48387713668996
219,P9,149.2469909794956
219,P10,338.4749587664109
219,P11,440.06979972466735
219,P12,392.94212377647335
219,P13,375.39933327093377
219,P14,339.150250320621
219,P15,368.67963875803946
219,P16,167.19919669982514
219,P17,373.433908285666
219,P18,162.87115764909757
219,P19,164.94039743181082
219,P20,229.25655735780427
219,P21,156.45672020520644
219,P22,352.52023941982657
219,P23,219.4257339835587
219,P24,332.12805417607484
219,P25,364.1353950015177
219,P26,375.55129329778674
219,P27,330.5491784972811
219,P28,423.04074031190294
219,P29,112.61264903578214
219,P30,81.77658803415943
219,P31,84.333949119195
219,P32,337.1136937086272
219,P33,355.0794440511206
219,P34,150.54733105109523
219,P35,407.6560463658178
219,P36,198.3400302210974
219,P37,365.8777156446912
219,P38,130.071055650568
219,P39,142.94737880483567
219,P40,297.7515456603337
219,P41,368.11460645091427
219,P42,333.0490749347198
219,P43,385.7184678537483
219,P44,102.43869260600435
219,P45,314.46407085806436
219,P46,406.21447512346407
219,P47,87.79592322498189
219,P48,193.9232521186342
219,P49,343.8082285125373
219,P50,447.81981980080593
220,E1,502.8681670982214
220,E2,357.49912103041135
220,E3,450.5995858367597
220,E4,432.4716535884689
220,E5,417.7211078537243
220,E6,436.6604305044594
220,E7,400.5033622332879
220,E8,271.1621607751452
220,E9,73.45953534279874
220,E10,54.68214220728012
220,E11,107.50901659086387
220,E12,131.09285969548597
220,E13,91.79360306164912
220,E14,137.87645157764436
220,E15,123.41464070291137
220,E16,186.93108969487014
220,E17,238.76743621611124
220,E18,171.2515768877007
220,E19,363.3553775922012
220,E20,373.14709358324205
220,E21,299.2620137701804
220,E22,329.8897882398079
220,E23,344.0260318867575
220,E24,202.32714082096913
220,E25,370.6238715684539
220,E26,369.208041296514
220,E27,378.55321406327266
220,E28,315.655147091162
220,E29,269.4307597220746
220,E30,351.89404649623765
220,E31,352.04692850766423
220,E32,367.27822669532827
220,E33,514.4009848602135
220,E34,422.40968660464233
220,E35,438.56635175423537
220,E36,499.8633994578632
220,E37,476.2737366359047
220,E38,584.0742444130426
220,E39,607.5208727028048
220,E40,582.3243037675173
220,E41,543.245592670976
220,E42,527.6496046458233
220,E43,450.35808919339644
220,E44,540.0677967218037
220,E45,385.3723905232209
220,E46,312.36773480166465
220,P1,546.2445735756903
220,P2,421.2559603534353
220,P3,190.14068594031022
220,P4,308.83877664420874
220,P5,373.0910987544738
220,P6,84.53377118688945
220,P7,89.30944243075044
220,P8,381.0466973655
220,P9,384.5832611781067
220,P10,288.08033957188684
220,P11,511.5515105523507
220,P12,345.94475048137036
220,P13,357.15860102257255
220,P14,315.99732814580744
220,P15,326.35527904494836
220,P16,365.05663177606283
220,P17,314.0321148966888
220,P18,383.78617946530375
220,P19,533.5952587804205
220,P20,453.91003169885045
220,P21,474.8570174867285
220,P22,361.52384091446737
220,P23,459.1578374515088
220,P24,171.17164385723737
220,P25,345.2002254193687
220,P26,297.30008753680073
220,P27,275.662678380809
220,P28,387.5172533592454
220,P29,497.47002380841644
220,P30,502.19282533548073
220,P31,479.9859625958796
220,P32,385.3425920031096
220,P33,272.93859952511554
220,P34,422.7615923117039
220,P35,389.392069290237
220,P36,589.2937223966973
220,P37,244.97162521597733
220,P38,457.4026261803415
220,P39,364.4348028094699
220,P40,507.06063666386456
220,P41,387.5230004400615
220,P42,341.9723839627552
220,P43,369.1785504761968
220,P44,426.40673059609026
220,P45,359.5674818819566
220,P46,439.944014490304
220,P47,486.2217192304063
220,P48,377.6516445306843
220,P49,330.20551365667706
220,P50,68.70089107053484
221,E1,194.8441550659234
221,E2,150.1842642276311
221,E3,121.99497673717471
221,E4,298.80011111436806
221,E5,287.336453390033
221,E6,288.1046375391561
221,E7,287.6634444720065
221,E8,425.7644415771487
221,E9,426.0538660674481
221,E10,441.140959761363
221,E11,494.2046035318219
221,E12,514.8290576531751
221,E13,464.7947743792894
221,E14,340.2722672659882
221,E15,357.90307588387657
221,E16,428.2499612552261
221,E17,302.94497110622007
221,E18,301.3749992197401
221,E19,559.5968800284319
221,E20,574.5266151482105
221,E21,512.3961039524717
221,E22,547.7735214007718
221,E23,570.3226951268128
221,E24,488.3747736877453
221,E25,551.4440246827432
221,E26,532.5455393090338
221,E27,470.12314640740584
221,E28,435.9814922000577
221,E29,488.1800849186963
221,E30,354.9734420055754
221,E31,333.3157904562586
221,E32,380.9785134123175
221,E33,551.7886935090081
221,E34,382.3645771282582
221,E35,365.0754283995967
221,E36,349.8172403671676
221,E37,326.7190796572189
221,E38,474.69849246741177
221,E39,199.7043205839612
221,E40,179.62036781110612
221,E41,210.6387818783915
221,E42,278.2702300088163
221,E43,134.4724112173458
221,E44,92.53464595770436
221,E45,224.8599167164445
221,E46,163.14610302896548
221,P1,209.46624606922884
221,P2,289.6182121168395
221,P3,428.52839590582835
221,P4,524.3153509549855
221,P5,518.3292242147592
221,P6,475.6789113253831
221,P7,515.0056032870948
221,P8,344.1592751217225
221,P9,358.56944671270674
221,P10,501.8013233142406
221,P11,201.53677980945662
221,P12,571.1417760000012
221,P13,561.3626430584832
221,P14,510.2082993000897
221,P15,544.6477556502512
221,P16,361.7825591561419
221,P17,543.648574640814
221,P18,376.42310615764706
221,P19,143.5712947595861
221,P20,459.4377965724532
221,P21,390.62980131122885
221,P22,541.6805215921207
221,P23,454.5019541094824
221,P24,419.7929415976117
221,P25,541.3773529661585
221,P26,538.341271903122
221,P27,488.9217386977575
221,P28,607.7905484941048
221,P29,347.09897674759577
221,P30,318.0691349484183
221,P31,322.9088665744474
221,P32,150.33832141369035
221,P33,229.86687390005108
221,P34,379.812410634348
221,P35,596.5634991404148
221,P36,190.4170241139221
221,P37,507.27678494696005
221,P38,120.47252990555393
221,P39,339.8610936757753
221,P40,539.5512179274701
221,P41,562.3665809752831
221,P42,516.752754547429
221,P43,569.3134342140204
221,P44,338.31296324595644
221,P45,504.43496253305216
221,P46,606.0146628718778
221,P47,325.8397594623704
221,P48,401.7772321914159
221,P49,520.8878837641973
221,P50,429.75559526970915
222,E1,541.7660045633794
222,E2,417.06246373846926
222,E3,456.44090312374044
222,E4,615.2189457981408
222,E5,599.7893783701327
222,E6,607.2786603383397
222,E7,593.5439150039181
222,E8,649.2820489493696
222,E9,520.7373975064331
222,E10,526.8952186280001
222,E11,601.3157420816233
222,E12,473.34944215599137
222,E13,459.7234203876961
222,E14,401.13682132276307
222,E15,423.76856868990666
222,E16,356.66731900428414
222,E17,288.5560842834618
222,E18,412.64303719582927
222,E19,346.0632252488277
222,E20,366.56292312726845
222,E21,343.4540466474531
222,E22,364.9565020858427
222,E23,374.8710233155191
222,E24,393.6886540846888
222,E25,333.8225431970096
222,E26,319.64889232074574
222,E27,239.73520710286328
222,E28,259.42032000528724
222,E29,344.20260026315134
222,E30,181.13084978364918
222,E31,170.68779442768434
222,E32,170.62559784719764
222,E33,245.12501343012383
222,E34,119.55882169716917
222,E35,94.47086315906392
222,E36,28.960308011980263
222,E37,56.34675218571283
222,E38,123.54721548771495
222,E39,275.63850716766973
